robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,22,21001,347.287,1.0,0.0766,eval,347.287,131.0,1.0
robot_001,23,22001,360.529,1.0,0.0874,eval,360.529,134.7,1.0
robot_001,24,23001,381.747,1.0,0.0896,eval,381.747,141.0,1.0
robot_001,25,24001,370.362,1.0,0.0863,eval,370.362,140.7,1.0
robot_001,26,25001,371.839,1.0,0.0801,eval,371.839,141.0,1.0
robot_001,27,26001,418.601,1.0,0.0795,eval,418.601,151.3,1.0
robot_001,28,27001,454.119,1.0,0.0827,eval,454.119,162.0,1.0
robot_001,29,28001,420.771,1.0,0.1055,eval,420.771,155.3,1.0
robot_001,30,29001,485.776,1.0,0.1059,eval,485.776,170.3,1.0
robot_001,31,30001,401.115,1.0,0.105,eval,401.115,155.0,1.0
robot_001,32,31001,568.101,1.0,0.1068,eval,568.101,186.3,1.0
robot_001,33,32001,577.741,1.0,0.107,eval,577.741,192.7,1.0
robot_001,34,33001,455.947,1.0,0.0903,eval,455.947,163.3,1.0
robot_001,35,34001,562.853,1.0,0.0884,eval,562.853,184.7,1.0
robot_001,36,35001,559.346,1.0,0.0782,eval,559.346,182.3,1.0
robot_001,37,36001,550.703,1.0,0.0885,eval,550.703,181.0,1.0
robot_001,38,37001,614.045,1.0,0.0814,eval,614.045,197.0,1.0
robot_001,39,38001,652.972,1.0,0.0898,eval,652.972,207.0,1.0
robot_001,40,39001,678.635,1.0,0.0861,eval,678.635,213.3,1.0
robot_001,41,40001,685.438,1.0,0.0855,eval,685.438,216.0,1.0
robot_001,42,41001,714.448,1.0,0.0783,eval,714.448,228.3,1.0
robot_001,43,42001,828.352,1.0,0.0791,eval,828.352,261.7,1.0
robot_001,44,43001,813.617,1.0,0.0801,eval,813.617,256.3,1.0
robot_001,45,44001,817.03,1.0,0.0822,eval,817.03,256.7,1.0
robot_001,46,45001,798.151,1.0,0.075,eval,798.151,251.0,1.0
robot_001,47,46001,805.952,1.0,0.0715,eval,805.952,251.7,1.0
robot_001,48,47001,785.771,1.0,0.0718,eval,785.771,246.3,1.0
robot_001,49,48001,691.076,1.0,0.0695,eval,691.076,221.7,1.0
robot_001,50,49001,718.149,1.0,0.0674,eval,718.149,228.0,1.0
robot_001,51,50001,697.238,1.0,0.0671,eval,697.238,222.7,1.0
robot_001,52,51001,727.757,1.0,0.075,eval,727.757,227.0,1.0
robot_001,53,52001,765.99,1.0,0.0765,eval,765.99,235.7,1.0
robot_001,54,53001,821.363,1.0,0.0753,eval,821.363,250.3,1.0
robot_001,55,54001,809.691,1.0,0.0753,eval,809.691,247.0,1.0
robot_001,56,55001,818.911,1.0,0.0788,eval,818.911,252.0,1.0
robot_001,57,56001,890.126,1.0,0.0813,eval,890.126,276.3,1.0
robot_001,58,57001,957.438,1.0,0.0804,eval,957.438,296.0,1.0
robot_001,59,58001,948.825,1.0,0.0718,eval,948.825,294.7,1.0
robot_001,60,59001,994.879,1.0,0.0674,eval,994.879,306.7,1.0
