robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_002,16,15001,299.841,1.0,0.0531,eval,299.841,119.0,1.0
robot_002,17,16001,291.548,1.0,0.0526,eval,291.548,116.0,1.0
robot_002,18,17001,307.201,1.0,0.0526,eval,307.201,120.7,1.0
robot_002,19,18001,318.646,1.0,0.0508,eval,318.646,124.0,1.0
robot_002,20,19001,312.881,1.0,0.0513,eval,312.881,124.0,1.0
robot_002,21,20001,326.036,1.0,0.0513,eval,326.036,127.7,1.0
robot_002,22,21001,317.922,1.0,0.0493,eval,317.922,130.0,1.0
robot_002,23,22001,324.031,1.0,0.0495,eval,324.031,134.7,1.0
robot_002,24,23001,317.044,1.0,0.053,eval,317.044,134.3,1.0
robot_002,25,24001,322.47,1.0,0.0493,eval,322.47,134.3,1.0
robot_002,26,25001,364.799,1.0,0.0497,eval,364.799,145.0,1.0
robot_002,27,26001,356.26,1.0,0.0492,eval,356.26,144.0,1.0
robot_002,28,27001,370.509,1.0,0.0489,eval,370.509,145.3,1.0
robot_002,29,28001,374.738,1.0,0.0497,eval,374.738,143.7,1.0
robot_002,30,29001,394.202,1.0,0.0531,eval,394.202,149.3,1.0
robot_002,31,30001,414.59,1.0,0.0611,eval,414.59,153.7,1.0
robot_002,32,31001,406.318,1.0,0.0687,eval,406.318,152.3,1.0
robot_002,33,32001,399.166,1.0,0.0732,eval,399.166,151.0,1.0
robot_002,34,33001,428.54,1.0,0.0728,eval,428.54,157.3,1.0
robot_002,35,34001,390.963,1.0,0.0715,eval,390.963,149.7,1.0
robot_002,36,35001,388.087,1.0,0.0655,eval,388.087,150.7,1.0
robot_002,37,36001,391.489,1.0,0.0634,eval,391.489,153.7,1.0
robot_002,38,37001,468.544,1.0,0.0607,eval,468.544,170.3,1.0
robot_002,39,38001,448.099,1.0,0.059,eval,448.099,166.0,1.0
robot_002,40,39001,475.128,1.0,0.0614,eval,475.128,171.3,1.0
robot_002,41,40001,547.477,1.0,0.0619,eval,547.477,192.0,1.0
robot_002,42,41001,567.889,1.0,0.0642,eval,567.889,197.7,1.0
robot_002,43,42001,618.186,1.0,0.0658,eval,618.186,213.3,1.0
robot_002,44,43001,615.697,1.0,0.0676,eval,615.697,210.3,1.0
robot_002,45,44001,652.648,1.0,0.0687,eval,652.648,218.7,1.0
robot_002,46,45001,680.164,1.0,0.0681,eval,680.164,223.0,1.0
robot_002,47,46001,660.896,1.0,0.0699,eval,660.896,213.7,1.0
robot_002,48,47001,691.69,1.0,0.0759,eval,691.69,224.0,1.0
robot_002,49,48001,702.556,1.0,0.0783,eval,702.556,227.3,1.0
robot_002,50,49001,693.574,1.0,0.0783,eval,693.574,223.3,1.0
robot_002,51,50001,684.409,1.0,0.0678,eval,684.409,220.3,1.0
robot_002,52,51001,670.319,1.0,0.066,eval,670.319,215.3,1.0
