condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode,throughput_post_60s,recovery_tasks_to_pre,background_bandwidth_mb,concurrency_level,fault_injected,retry_count,total_recovery_ms
cold_restart,robot_013,52,1780024263.5029492,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.9557089544833,0,2117.4774202518165,2117.4774202518165,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_008,53,1780024280.5454743,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.215295098722,0,2117.9782999679446,2117.9782999679446,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,177.4,1,0,1,0,0,0
cold_restart,robot_007,54,1780024333.8541102,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.0815809257329,0,2117.2870830632746,2117.2870830632746,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_014,55,1780024387.1653833,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.5118058547378,0,2121.14862492308,2121.14862492308,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_010,56,1780024440.484359,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2008.8576660491526,0,2125.0984128564596,2125.0984128564596,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_016,57,1780024460.0703032,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.9755202122033,0,2122.4118433892727,2122.4118433892727,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,130.1,1,0,1,0,0,0
cold_restart,robot_017,58,1780024477.1121147,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.447781920433,0,2116.992765106261,2116.992765106261,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_012,59,1780024494.1520019,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.544487196952,0,2117.3075712285936,2117.3075712285936,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_006,60,1780024513.3456023,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.3287188485265,0,2117.164622992277,2117.164622992277,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_000,61,1780024532.5414352,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2003.0344286933541,0,2121.5399289503694,2121.5399289503694,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.8,1,0,1,0,0,0
cold_restart,robot_004,62,1780024578.1741486,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.4347820542753,0,2117.4569809809327,2117.4569809809327,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_001,63,1780024595.5295095,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.7715098112822,0,2121.596184093505,2121.596184093505,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_015,64,1780024613.8050246,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.6474858857691,0,2117.892768699676,2117.892768699676,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.6,1,0,1,0,0,0
cold_restart,robot_002,65,1780024630.539878,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.0865676924586,0,2117.638467811048,2117.638467811048,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_018,66,1780024647.5832884,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.3709191009402,0,2118.2782012037933,2118.2782012037933,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_005,67,1780024665.5516062,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.717168070376,0,2120.898445136845,2120.898445136845,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_019,68,1780024707.8071568,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.0881812088192,0,2118.386314250529,2118.386314250529,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,122.0,1,0,1,0,0,0
cold_restart,robot_009,69,1780024726.1358497,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.7573937550187,0,2171.5615266002715,2171.5615266002715,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_013,70,1780024743.7961628,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.9489140249789,0,2117.8875057958066,2117.8875057958066,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_008,71,1780024760.8396988,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.4999019913375,0,2117.219964042306,2117.219964042306,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,177.5,1,0,1,0,0,0
cold_restart,robot_003,72,1780024814.1451602,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.7959123253822,0,2118.6144263483584,2118.6144263483584,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_011,73,1780024867.4601388,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.3689395748079,0,2121.091316919774,2121.091316919774,1.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,cold_restart,0,-1,0,1,0,0,0
cold_restart,robot_007,74,1780024886.0431585,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.1562001891434,0,2116.714353207499,2116.714353207499,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,165.1,1,0,1,0,0,0
cold_restart,robot_016,75,1780024929.6050916,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.8496980667114,0,2121.4893837459385,2121.4893837459385,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,130.1,1,0,1,0,0,0
cold_restart,robot_017,76,1780024946.6488233,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.4989338815212,0,2116.744725033641,2116.744725033641,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_012,77,1780024963.6923099,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2004.509192891419,0,2119.834335986525,2119.834335986525,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
cold_restart,robot_006,78,1780024982.2758143,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2002.9439311474562,0,2120.5901401117444,2120.5901401117444,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_004,79,1780024999.9370618,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2005.1595182158053,0,2120.483207050711,2120.483207050711,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,130.1,1,0,1,0,0,0
