robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,81,80001,1109.843,1.0,0.0701,eval,1109.843,337.7,1.0
robot_001,82,81001,1167.98,1.0,0.0696,eval,1167.98,351.3,1.0
robot_001,83,82001,1274.09,1.0,0.0694,eval,1274.09,378.3,1.0
robot_001,84,83001,1124.511,1.0,0.0681,eval,1124.511,343.7,1.0
robot_001,85,84001,1231.355,1.0,0.0697,eval,1231.355,368.3,1.0
robot_001,86,85001,1158.92,1.0,0.0686,eval,1158.92,355.0,1.0
robot_001,87,86001,1190.135,1.0,0.0698,eval,1190.135,364.3,1.0
robot_001,88,87001,1156.22,1.0,0.0707,eval,1156.22,358.0,1.0
robot_001,89,88001,1196.732,1.0,0.0672,eval,1196.732,370.0,1.0
robot_001,90,89001,1269.497,1.0,0.069,eval,1269.497,391.0,1.0
robot_001,91,90001,1435.312,1.0,0.0738,eval,1435.312,437.7,1.0
robot_001,92,91001,1476.196,1.0,0.0738,eval,1476.196,447.7,1.0
robot_001,93,92001,1369.834,1.0,0.0734,eval,1369.834,420.0,1.0
robot_001,94,93001,2753.796,1.0,0.0707,eval,2753.796,846.7,1.0
robot_001,95,94001,3285.111,1.0,0.07,eval,3285.111,1000.0,1.0
robot_001,96,95001,2553.753,1.0,0.0711,eval,2553.753,783.3,1.0
robot_001,97,96001,3190.483,1.0,0.0713,eval,3190.483,980.0,1.0
robot_001,98,97001,2938.476,1.0,0.0708,eval,2938.476,912.7,1.0
robot_001,99,98001,2550.618,1.0,0.0685,eval,2550.618,788.3,1.0
robot_001,100,99001,3196.204,1.0,0.0715,eval,3196.204,1000.0,1.0
robot_001,101,100001,3140.409,1.0,0.0685,eval,3140.409,1000.0,1.0
robot_001,102,101001,3164.554,1.0,0.0674,eval,3164.554,1000.0,1.0
robot_001,103,102001,3202.457,1.0,0.0679,eval,3202.457,1000.0,1.0
robot_001,104,103001,3209.866,1.0,0.069,eval,3209.866,1000.0,1.0
robot_001,105,104001,3174.175,1.0,0.0668,eval,3174.175,1000.0,1.0
robot_001,106,105001,3224.928,1.0,0.0659,eval,3224.928,1000.0,1.0
robot_001,107,106001,3157.459,1.0,0.0658,eval,3157.459,1000.0,1.0
robot_001,108,107001,3212.25,1.0,0.0631,eval,3212.25,1000.0,1.0
robot_001,109,108001,2959.71,1.0,0.0626,eval,2959.71,905.7,1.0
robot_001,110,109001,3069.665,1.0,0.0618,eval,3069.665,940.3,1.0
robot_001,111,110001,2721.637,1.0,0.0633,eval,2721.637,826.7,1.0
robot_001,112,111001,2492.687,1.0,0.0622,eval,2492.687,743.0,1.0
robot_001,113,112001,2892.12,1.0,0.0633,eval,2892.12,869.7,1.0
robot_001,114,113001,2706.475,1.0,0.0619,eval,2706.475,820.3,1.0
robot_001,115,114001,2843.761,1.0,0.0616,eval,2843.761,876.7,1.0
robot_001,116,115001,3157.205,1.0,0.0603,eval,3157.205,966.3,1.0
robot_001,117,116001,2746.136,1.0,0.0588,eval,2746.136,825.0,1.0
robot_001,118,117001,3024.401,1.0,0.0598,eval,3024.401,924.3,1.0
robot_001,119,118001,3253.93,1.0,0.0616,eval,3253.93,1000.0,1.0
robot_001,120,119001,3274.082,1.0,0.0598,eval,3274.082,1000.0,1.0
robot_001,121,120001,2817.04,1.0,0.0577,eval,2817.04,850.0,1.0
robot_001,122,121001,3258.569,1.0,0.0567,eval,3258.569,989.3,1.0
robot_001,123,122001,3210.079,1.0,0.0585,eval,3210.079,1000.0,1.0
robot_001,124,123001,2760.68,1.0,0.0565,eval,2760.68,817.7,1.0
robot_001,125,124001,2630.491,1.0,0.0572,eval,2630.491,789.3,1.0
robot_001,126,125001,2570.668,1.0,0.0581,eval,2570.668,773.0,1.0
robot_001,127,126001,3310.047,1.0,0.0552,eval,3310.047,1000.0,1.0
robot_001,128,127001,2320.678,1.0,0.0541,eval,2320.678,686.3,1.0
robot_001,129,128001,3186.634,1.0,0.0534,eval,3186.634,1000.0,1.0
robot_001,130,129001,2471.663,1.0,0.0525,eval,2471.663,744.7,1.0
robot_001,131,130001,3098.426,1.0,0.0528,eval,3098.426,933.7,1.0
robot_001,132,131001,3226.495,1.0,0.0555,eval,3226.495,1000.0,1.0
robot_001,133,132001,3240.105,1.0,0.0542,eval,3240.105,1000.0,1.0
robot_001,134,133001,3185.793,1.0,0.0529,eval,3185.793,966.7,1.0
robot_001,135,134001,3243.973,1.0,0.0529,eval,3243.973,1000.0,1.0
robot_001,136,135001,2787.88,1.0,0.0497,eval,2787.88,837.7,1.0
robot_001,137,136001,3183.464,1.0,0.047,eval,3183.464,971.7,1.0
robot_001,138,137001,2834.005,1.0,0.0504,eval,2834.005,849.3,1.0
