robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_002,12,11001,264.411,1.0,0.0732,eval,264.411,109.7,1.0
robot_002,13,12001,262.103,1.0,0.0628,eval,262.103,108.7,1.0
robot_002,14,13001,253.511,1.0,0.0626,eval,253.511,105.3,1.0
robot_002,15,14001,259.509,1.0,0.0753,eval,259.509,107.3,1.0
robot_002,16,15001,261.986,1.0,0.0743,eval,261.986,107.7,1.0
robot_002,17,16001,297.407,1.0,0.0715,eval,297.407,117.3,1.0
robot_002,18,17001,331.879,1.0,0.0744,eval,331.879,124.0,1.0
robot_002,19,18001,337.605,1.0,0.0774,eval,337.605,126.0,1.0
robot_002,20,19001,349.875,1.0,0.0795,eval,349.875,129.7,1.0
robot_002,21,20001,345.851,1.0,0.0819,eval,345.851,131.7,1.0
robot_002,22,21001,370.921,1.0,0.084,eval,370.921,139.7,1.0
robot_002,23,22001,388.151,1.0,0.0794,eval,388.151,146.3,1.0
robot_002,24,23001,409.001,1.0,0.079,eval,409.001,154.7,1.0
robot_002,25,24001,387.535,1.0,0.0735,eval,387.535,150.0,1.0
robot_002,26,25001,388.116,1.0,0.0769,eval,388.116,148.3,1.0
robot_002,27,26001,421.234,1.0,0.078,eval,421.234,156.7,1.0
robot_002,28,27001,406.41,1.0,0.0759,eval,406.41,150.7,1.0
robot_002,29,28001,399.004,1.0,0.0731,eval,399.004,149.0,1.0
robot_002,30,29001,409.922,1.0,0.078,eval,409.922,148.3,1.0
robot_002,31,30001,435.879,1.0,0.0797,eval,435.879,154.7,1.0
robot_002,32,31001,407.414,1.0,0.086,eval,407.414,150.0,1.0
robot_002,33,32001,420.106,1.0,0.09,eval,420.106,152.7,1.0
robot_002,34,33001,422.112,1.0,0.0923,eval,422.112,156.3,1.0
robot_002,35,34001,416.106,1.0,0.0994,eval,416.106,154.3,1.0
robot_002,36,35001,468.891,1.0,0.103,eval,468.891,168.3,1.0
robot_002,37,36001,519.692,1.0,0.0973,eval,519.692,176.7,1.0
robot_002,38,37001,489.79,1.0,0.1011,eval,489.79,169.7,1.0
robot_002,39,38001,553.107,1.0,0.104,eval,553.107,186.0,1.0
robot_002,40,39001,554.507,1.0,0.1083,eval,554.507,187.3,1.0
robot_002,41,40001,601.078,1.0,0.0949,eval,601.078,197.0,1.0
robot_002,42,41001,570.604,1.0,0.0945,eval,570.604,187.7,1.0
robot_002,43,42001,603.895,1.0,0.0991,eval,603.895,195.0,1.0
robot_002,44,43001,611.93,1.0,0.0985,eval,611.93,196.7,1.0
robot_002,45,44001,629.762,1.0,0.0977,eval,629.762,204.3,1.0
robot_002,46,45001,638.946,1.0,0.1006,eval,638.946,205.0,1.0
robot_002,47,46001,652.519,1.0,0.1018,eval,652.519,207.7,1.0
robot_002,48,47001,660.008,1.0,0.1053,eval,660.008,210.7,1.0
robot_002,49,48001,694.552,1.0,0.1048,eval,694.552,223.7,1.0
robot_002,50,49001,685.839,1.0,0.0997,eval,685.839,224.0,1.0
robot_002,51,50001,740.963,1.0,0.0977,eval,740.963,242.0,1.0
robot_002,52,51001,763.24,1.0,0.0989,eval,763.24,240.7,1.0
robot_002,53,52001,734.778,1.0,0.0946,eval,734.778,232.3,1.0
